timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1705667271880,1574,casestudy-1,200,OK,AssignmentTask3 6-4,text,true,,164548,576,10,89,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,665,0,197
1705667271880,665,casestudy-1-0,301,Moved Permanently,AssignmentTask3 6-4,text,true,,562,286,10,89,https://imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,665,0,197
1705667272545,909,casestudy-1-1,200,OK,AssignmentTask3 6-4,text,true,,163986,290,10,89,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,850,0,154
1705667271880,1744,casestudy-1,200,OK,AssignmentTask3 6-7,text,true,,164549,576,10,92,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,610,0,197
1705667271880,610,casestudy-1-0,301,Moved Permanently,AssignmentTask3 6-7,text,true,,562,286,10,92,https://imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,610,0,197
1705667272490,1134,casestudy-1-1,200,OK,AssignmentTask3 6-7,text,true,,163987,290,10,92,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,933,0,213
1705667271880,2139,casestudy-1,200,OK,AssignmentTask3 6-6,text,true,,164550,576,10,90,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,622,0,199
1705667271880,622,casestudy-1-0,301,Moved Permanently,AssignmentTask3 6-6,text,true,,562,286,10,90,https://imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,622,0,199
1705667272503,1516,casestudy-1-1,200,OK,AssignmentTask3 6-6,text,true,,163988,290,10,90,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,920,0,202
1705667271879,2696,casestudy-1,200,OK,AssignmentTask3 6-9,text,true,,164548,576,10,76,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,1809,0,1289
1705667271879,1809,casestudy-1-0,301,Moved Permanently,AssignmentTask3 6-9,text,true,,562,286,10,76,https://imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,1809,0,1289
1705667273688,887,casestudy-1-1,200,OK,AssignmentTask3 6-9,text,true,,163986,290,10,76,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,825,0,81
1705667271880,2705,casestudy-1,200,OK,AssignmentTask3 6-8,text,true,,164548,576,10,75,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,1878,0,1327
1705667271880,1878,casestudy-1-0,301,Moved Permanently,AssignmentTask3 6-8,text,true,,562,286,10,75,https://imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,1878,0,1327
1705667273758,827,casestudy-1-1,200,OK,AssignmentTask3 6-8,text,true,,163986,290,10,75,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,783,0,94
1705667271880,2729,casestudy-1,200,OK,AssignmentTask3 6-3,text,true,,164548,576,10,75,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,1835,0,1288
1705667271880,1835,casestudy-1-0,301,Moved Permanently,AssignmentTask3 6-3,text,true,,562,286,10,75,https://imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,1835,0,1288
1705667273715,894,casestudy-1-1,200,OK,AssignmentTask3 6-3,text,true,,163986,290,10,75,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,834,0,83
1705667271880,2740,casestudy-1,200,OK,AssignmentTask3 6-5,text,true,,164550,576,10,75,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,1921,0,1288
1705667271880,1921,casestudy-1-0,301,Moved Permanently,AssignmentTask3 6-5,text,true,,562,286,10,75,https://imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,1921,0,1288
1705667273801,819,casestudy-1-1,200,OK,AssignmentTask3 6-5,text,true,,163988,290,10,75,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,768,0,96
1705667271880,2800,casestudy-1,200,OK,AssignmentTask3 6-2,text,true,,164558,576,10,74,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,667,0,196
1705667271880,667,casestudy-1-0,301,Moved Permanently,AssignmentTask3 6-2,text,true,,562,286,10,74,https://imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,667,0,196
1705667272547,2133,casestudy-1-1,200,OK,AssignmentTask3 6-2,text,true,,163996,290,10,74,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,858,0,157
1705667271880,3355,casestudy-1,200,OK,AssignmentTask3 6-1,text,true,,164548,576,10,63,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,1945,0,1310
1705667271880,1945,casestudy-1-0,301,Moved Permanently,AssignmentTask3 6-1,text,true,,562,286,10,63,https://imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,1945,0,1310
1705667273825,1410,casestudy-1-1,200,OK,AssignmentTask3 6-1,text,true,,163986,290,10,63,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,1110,0,342
1705667271879,3603,casestudy-1,200,OK,AssignmentTask3 6-10,text,true,,164548,576,10,57,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,2858,0,2395
1705667271879,2858,casestudy-1-0,301,Moved Permanently,AssignmentTask3 6-10,text,true,,562,286,10,57,https://imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,2858,0,2395
1705667274738,744,casestudy-1-1,200,OK,AssignmentTask3 6-10,text,true,,163986,290,10,57,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,686,0,62
1705667275581,1960,casestudy-3(familyrides),200,OK,AssignmentTask3 6-9,text,true,,116045,298,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,818,0,0
1705667275581,818,casestudy-3(familyrides)-0,301,Moved Permanently,AssignmentTask3 6-9,text,true,,423,147,10,14,https://imagicaaworld.com/water-park/family-rides/floatsa/,818,0,0
1705667276399,1142,casestudy-3(familyrides)-1,200,OK,AssignmentTask3 6-9,text,true,,115622,151,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1111,0,0
1705667275582,1970,casestudy-3(familyrides),200,OK,AssignmentTask3 6-3,text,true,,116045,298,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,861,0,0
1705667275582,861,casestudy-3(familyrides)-0,301,Moved Permanently,AssignmentTask3 6-3,text,true,,423,147,10,14,https://imagicaaworld.com/water-park/family-rides/floatsa/,861,0,0
1705667276443,1109,casestudy-3(familyrides)-1,200,OK,AssignmentTask3 6-3,text,true,,115622,151,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1096,0,0
1705667275582,2026,casestudy-3(familyrides),200,OK,AssignmentTask3 6-5,text,true,,116045,298,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,899,0,0
1705667275582,899,casestudy-3(familyrides)-0,301,Moved Permanently,AssignmentTask3 6-5,text,true,,423,147,10,14,https://imagicaaworld.com/water-park/family-rides/floatsa/,899,0,0
1705667276481,1127,casestudy-3(familyrides)-1,200,OK,AssignmentTask3 6-5,text,true,,115622,151,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1119,0,0
1705667275582,2061,casestudy-3(familyrides),200,OK,AssignmentTask3 6-8,text,true,,116045,298,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,960,0,0
1705667275582,960,casestudy-3(familyrides)-0,301,Moved Permanently,AssignmentTask3 6-8,text,true,,423,147,10,14,https://imagicaaworld.com/water-park/family-rides/floatsa/,960,0,0
1705667276542,1101,casestudy-3(familyrides)-1,200,OK,AssignmentTask3 6-8,text,true,,115622,151,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1080,0,0
1705667275582,2077,casestudy-3(familyrides),200,OK,AssignmentTask3 6-1,text,true,,116045,298,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,898,0,0
1705667275582,898,casestudy-3(familyrides)-0,301,Moved Permanently,AssignmentTask3 6-1,text,true,,423,147,10,14,https://imagicaaworld.com/water-park/family-rides/floatsa/,898,0,0
1705667276480,1179,casestudy-3(familyrides)-1,200,OK,AssignmentTask3 6-1,text,true,,115622,151,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1130,0,0
1705667275581,2107,casestudy-3(familyrides),200,OK,AssignmentTask3 6-4,text,true,,116053,298,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,931,0,0
1705667275581,931,casestudy-3(familyrides)-0,301,Moved Permanently,AssignmentTask3 6-4,text,true,,423,147,10,14,https://imagicaaworld.com/water-park/family-rides/floatsa/,931,0,0
1705667276512,1176,casestudy-3(familyrides)-1,200,OK,AssignmentTask3 6-4,text,true,,115630,151,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1160,0,0
1705667275581,2119,casestudy-3(familyrides),200,OK,AssignmentTask3 6-10,text,true,,116045,298,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,937,0,0
1705667275581,937,casestudy-3(familyrides)-0,301,Moved Permanently,AssignmentTask3 6-10,text,true,,423,147,10,14,https://imagicaaworld.com/water-park/family-rides/floatsa/,937,0,0
1705667276518,1182,casestudy-3(familyrides)-1,200,OK,AssignmentTask3 6-10,text,true,,115622,151,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1169,0,0
1705667275582,2179,casestudy-3(familyrides),200,OK,AssignmentTask3 6-2,text,true,,116045,298,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,914,0,0
1705667275582,914,casestudy-3(familyrides)-0,301,Moved Permanently,AssignmentTask3 6-2,text,true,,423,147,10,14,https://imagicaaworld.com/water-park/family-rides/floatsa/,914,0,0
1705667276496,1265,casestudy-3(familyrides)-1,200,OK,AssignmentTask3 6-2,text,true,,115622,151,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1163,0,0
1705667275581,2329,casestudy-3(familyrides),200,OK,AssignmentTask3 6-7,text,true,,116045,298,10,13,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1147,0,0
1705667275581,1147,casestudy-3(familyrides)-0,301,Moved Permanently,AssignmentTask3 6-7,text,true,,423,147,10,13,https://imagicaaworld.com/water-park/family-rides/floatsa/,1147,0,0
1705667276728,1182,casestudy-3(familyrides)-1,200,OK,AssignmentTask3 6-7,text,true,,115622,151,10,13,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1157,0,0
1705667275581,2348,casestudy-3(familyrides),200,OK,AssignmentTask3 6-6,text,true,,116045,298,10,13,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1026,0,0
1705667275581,1026,casestudy-3(familyrides)-0,301,Moved Permanently,AssignmentTask3 6-6,text,true,,423,147,10,13,https://imagicaaworld.com/water-park/family-rides/floatsa/,1026,0,0
1705667276607,1322,casestudy-3(familyrides)-1,200,OK,AssignmentTask3 6-6,text,true,,115622,151,10,13,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1304,0,0
1705667277978,1926,casestudy-2(manyfiest),200,OK,AssignmentTask3 6-3,text,true,,125710,272,10,12,https://www.imagicaaworld.com/indias-many-firsts/,782,0,0
1705667277978,782,casestudy-2(manyfiest)-0,301,Moved Permanently,AssignmentTask3 6-3,text,true,,410,134,10,12,https://imagicaaworld.com/indias-many-firsts/,782,0,0
1705667278760,1144,casestudy-2(manyfiest)-1,200,OK,AssignmentTask3 6-3,text,true,,125300,138,10,12,https://www.imagicaaworld.com/indias-many-firsts/,1142,0,0
1705667277978,1929,casestudy-2(manyfiest),200,OK,AssignmentTask3 6-4,text,true,,125704,272,10,12,https://www.imagicaaworld.com/indias-many-firsts/,870,0,0
1705667277978,870,casestudy-2(manyfiest)-0,301,Moved Permanently,AssignmentTask3 6-4,text,true,,410,134,10,12,https://imagicaaworld.com/indias-many-firsts/,870,0,0
1705667278848,1059,casestudy-2(manyfiest)-1,200,OK,AssignmentTask3 6-4,text,true,,125294,138,10,12,https://www.imagicaaworld.com/indias-many-firsts/,1048,0,0
1705667277978,1938,casestudy-2(manyfiest),200,OK,AssignmentTask3 6-9,text,true,,125704,272,10,12,https://www.imagicaaworld.com/indias-many-firsts/,861,0,0
1705667277978,861,casestudy-2(manyfiest)-0,301,Moved Permanently,AssignmentTask3 6-9,text,true,,410,134,10,12,https://imagicaaworld.com/indias-many-firsts/,861,0,0
1705667278839,1077,casestudy-2(manyfiest)-1,200,OK,AssignmentTask3 6-9,text,true,,125294,138,10,12,https://www.imagicaaworld.com/indias-many-firsts/,1064,0,0
1705667277978,1965,casestudy-2(manyfiest),200,OK,AssignmentTask3 6-10,text,true,,125704,272,10,12,https://www.imagicaaworld.com/indias-many-firsts/,977,0,0
1705667277978,977,casestudy-2(manyfiest)-0,301,Moved Permanently,AssignmentTask3 6-10,text,true,,410,134,10,12,https://imagicaaworld.com/indias-many-firsts/,977,0,0
1705667278955,988,casestudy-2(manyfiest)-1,200,OK,AssignmentTask3 6-10,text,true,,125294,138,10,12,https://www.imagicaaworld.com/indias-many-firsts/,973,0,0
1705667277978,1965,casestudy-2(manyfiest),200,OK,AssignmentTask3 6-6,text,true,,125704,272,10,12,https://www.imagicaaworld.com/indias-many-firsts/,836,0,0
1705667277978,836,casestudy-2(manyfiest)-0,301,Moved Permanently,AssignmentTask3 6-6,text,true,,410,134,10,12,https://imagicaaworld.com/indias-many-firsts/,836,0,0
1705667278814,1129,casestudy-2(manyfiest)-1,200,OK,AssignmentTask3 6-6,text,true,,125294,138,10,12,https://www.imagicaaworld.com/indias-many-firsts/,1102,0,0
1705667277978,1982,casestudy-2(manyfiest),200,OK,AssignmentTask3 6-7,text,true,,125712,272,10,12,https://www.imagicaaworld.com/indias-many-firsts/,907,0,0
1705667277978,907,casestudy-2(manyfiest)-0,301,Moved Permanently,AssignmentTask3 6-7,text,true,,410,134,10,12,https://imagicaaworld.com/indias-many-firsts/,907,0,0
1705667278885,1075,casestudy-2(manyfiest)-1,200,OK,AssignmentTask3 6-7,text,true,,125302,138,10,12,https://www.imagicaaworld.com/indias-many-firsts/,1053,0,0
1705667277978,2014,casestudy-2(manyfiest),200,OK,AssignmentTask3 6-8,text,true,,125712,272,10,12,https://www.imagicaaworld.com/indias-many-firsts/,985,0,0
1705667277978,985,casestudy-2(manyfiest)-0,301,Moved Permanently,AssignmentTask3 6-8,text,true,,410,134,10,12,https://imagicaaworld.com/indias-many-firsts/,985,0,0
1705667278963,1029,casestudy-2(manyfiest)-1,200,OK,AssignmentTask3 6-8,text,true,,125302,138,10,12,https://www.imagicaaworld.com/indias-many-firsts/,1011,0,0
1705667277978,2091,casestudy-2(manyfiest),200,OK,AssignmentTask3 6-5,text,true,,125710,272,10,12,https://www.imagicaaworld.com/indias-many-firsts/,1085,0,0
1705667277978,1085,casestudy-2(manyfiest)-0,301,Moved Permanently,AssignmentTask3 6-5,text,true,,410,134,10,12,https://imagicaaworld.com/indias-many-firsts/,1085,0,0
1705667279063,1006,casestudy-2(manyfiest)-1,200,OK,AssignmentTask3 6-5,text,true,,125300,138,10,12,https://www.imagicaaworld.com/indias-many-firsts/,984,0,0
1705667277978,2188,casestudy-2(manyfiest),200,OK,AssignmentTask3 6-1,text,true,,125704,272,10,12,https://www.imagicaaworld.com/indias-many-firsts/,961,0,0
1705667277978,961,casestudy-2(manyfiest)-0,301,Moved Permanently,AssignmentTask3 6-1,text,true,,410,134,10,12,https://imagicaaworld.com/indias-many-firsts/,961,0,0
1705667278939,1227,casestudy-2(manyfiest)-1,200,OK,AssignmentTask3 6-1,text,true,,125294,138,10,12,https://www.imagicaaworld.com/indias-many-firsts/,1033,0,0
1705667277978,2198,casestudy-2(manyfiest),200,OK,AssignmentTask3 6-2,text,true,,125712,272,10,12,https://www.imagicaaworld.com/indias-many-firsts/,976,0,0
1705667277978,976,casestudy-2(manyfiest)-0,301,Moved Permanently,AssignmentTask3 6-2,text,true,,410,134,10,12,https://imagicaaworld.com/indias-many-firsts/,976,0,0
